Sentence,Aspect,Sentiment,PartyLabel
"$T$, Sandra Adickes, a white school teacher from New York, brought this suit in the United States District Court for the Southern District of New York against respondent S. H. Kress & Co. (""Kress"") to recover damages under 42 U.S.C. 1983 1 for an alleged violation of her constitutional rights under the Equal Protection Clause of the Fourteenth Amendment.",petitioner,1,0
"$T$, Sandra Adickes, a white school teacher from New York, brought this suit in the United States District Court for the Southern District of New York against respondent S. H. Kress & Co. (""Kress"") to recover damages under 42 U.S.C. 1983 1 for an alleged violation of her constitutional rights under the Equal Protection Clause of the Fourteenth Amendment.", her,1,0
"She asserted that the estate had forfeited its claim to any portion of that value because $T$ had not objected within the Rule 4003(b) period, and that she would dismiss her petition rather than sell her equipment.",schwab,-1,0
"After discussion with her counsel, $T$ reaffirmed her intention to plead guilty to all the charges.",petitioner,-1,0
"After discussion with her counsel, $T$ reaffirmed her intention to plead guilty to all the charges.",her,-1,0
"After discussion with her counsel, $T$ reaffirmed her intention to plead guilty to all the charges.", counsel,-1,0
"After discussion with her counsel, $T$ reaffirmed her intention to plead guilty to all the charges.", her,-1,0
Dr. $T$ does not allege a conspiracy to affect eye surgery in the Los Angeles market.,Pinhas,-1,1
"She indicated that, although present for one of the transactions charged as a substantive cocaine distribution count, $T$ had not herself delivered the cocaine to the customer.",she,1,0
$T$ common-law claims do not stand as an obstacle to the accomplishment of Congress purposes in the FDCA.,levine,1,1
"Counsel found him uninterested in helping, as on their visit to his prison to go over a proposed mitigation strategy, when Rompilla told them $T$ was ""bored being here listening"" and returned to his cell.",he,-1,0
"Counsel found him uninterested in helping, as on their visit to his prison to go over a proposed mitigation strategy, when Rompilla told them $T$ was ""bored being here listening"" and returned to his cell.",Counsel,0,0
"Counsel found him uninterested in helping, as on their visit to his prison to go over a proposed mitigation strategy, when Rompilla told them $T$ was ""bored being here listening"" and returned to his cell.", him,-1,0
"Counsel found him uninterested in helping, as on their visit to his prison to go over a proposed mitigation strategy, when Rompilla told them $T$ was ""bored being here listening"" and returned to his cell.", Rompilla,-1,0
"Counsel found him uninterested in helping, as on their visit to his prison to go over a proposed mitigation strategy, when Rompilla told them $T$ was ""bored being here listening"" and returned to his cell.", his,-1,0
"Shortly after $T$ had filed his petition for certiorari in this Court and respondent had entered his opposition, the parties reached an agreement to liquidate damages",petitioner,0,0
"Shortly after $T$ had filed his petition for certiorari in this Court and respondent had entered his opposition, the parties reached an agreement to liquidate damages", his,0,0
"In holding that $T$ did not speak as a citizen when he testified, the Eleventh Circuit read Garcetti far too broadly.",lane,-1,0
"In holding that $T$ did not speak as a citizen when he testified, the Eleventh Circuit read Garcetti far too broadly.", he,-1,0
"According to Jackson testimony, there was a substantial interval of time between his leaving the hotel and the shooting, and the policeman attempted to draw $T$ gun first and fired the first shot.",his,1,0
"According to Jackson testimony, there was a substantial interval of time between his leaving the hotel and the shooting, and the policeman attempted to draw $T$ gun first and fired the first shot.",Jackson,1,0
"According to Jackson testimony, there was a substantial interval of time between his leaving the hotel and the shooting, and the policeman attempted to draw $T$ gun first and fired the first shot.", his,1,0
"After the $T$ recharged him with some of the insider-trading and money-laundering counts, Yeager moved to dismiss the charges on the ground that the jury, by acquitting him on the fraud counts, had necessarily decided that he did not possess material, nonpublic information about the project performance and value, and that the issue-preclusion component of the Double Jeopardy Clause therefore barred a second trial for insider trading and money laundering.",Government,-1,1
the jury must have found when it acquitted [$T$],petitioner,1,0
" Kress refusal to serve petitioner ""deprived [$T$] of the privilege of equal enjoyment of a place of public accommodation by reason of her association with Negroes and [she] was thereby discriminated against because of race in violation of the Constitution of the United States and of Title 42 United States Code, Section 1983.""",her,1,0
" Kress refusal to serve petitioner ""deprived [$T$] of the privilege of equal enjoyment of a place of public accommodation by reason of her association with Negroes and [she] was thereby discriminated against because of race in violation of the Constitution of the United States and of Title 42 United States Code, Section 1983.""",petitioner,1,0
